COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
PROJECT GOODS,BRUNEI,KGS,75,0
PROJECT GOODS,CAMEROON,KGS,100,0
PROJECT GOODS,CANADA,KGS,39,0.03
PROJECT GOODS,CHINA P RP,KGS,33130,0.69
PROJECT GOODS,CONGO D. REP.,KGS,42,0.01
PROJECT GOODS,COTE D' IVOIRE,KGS,5000,0.04
PROJECT GOODS,CZECH REPUBLIC,KGS,463,0.02
PROJECT GOODS,DJIBOUTI,KGS,0,0
PROJECT GOODS,ESTONIA,KGS,23,0.04
PROJECT GOODS,ETHIOPIA,KGS,239,0.01
PROJECT GOODS,FINLAND,KGS,158,0.01
PROJECT GOODS,FRANCE,KGS,1963,0.18
PROJECT GOODS,GABON,KGS,385,0
PROJECT GOODS,GEORGIA,KGS,152,1.42
PROJECT GOODS,GERMANY,KGS,4627,0.49
PROJECT GOODS,GHANA,KGS,20,0
PROJECT GOODS,INDONESIA,KGS,215353,17.9
PROJECT GOODS,IRAN,KGS,100,0
PROJECT GOODS,ITALY,KGS,2418,0.06
PROJECT GOODS,JAPAN,KGS,22973,1.33
PROJECT GOODS,KENYA,KGS,779,0
PROJECT GOODS,KOREA RP,KGS,2488,0.02
PROJECT GOODS,KUWAIT,KGS,8651,0.14
PROJECT GOODS,MALAYSIA,KGS,2181,0.29
PROJECT GOODS,MALDIVES,KGS,825,0.01
PROJECT GOODS,MAURITANIA,KGS,201,0
PROJECT GOODS,MAURITIUS,KGS,52,0
PROJECT GOODS,MOZAMBIQUE,KGS,1500,0.01
PROJECT GOODS,MYANMAR,KGS,1,0
PROJECT GOODS,NEPAL,KGS,31281,0.15
PROJECT GOODS,NETHERLAND,KGS,18,0
PROJECT GOODS,NEW ZEALAND,KGS,75,0
PROJECT GOODS,NIGER,KGS,2102,0.07
PROJECT GOODS,NIGERIA,KGS,38239,0.06
PROJECT GOODS,NORWAY,KGS,27,0.04
PROJECT GOODS,OMAN,KGS,4,0
PROJECT GOODS,PARAGUAY,KGS,20,0
PROJECT GOODS,PHILIPPINES,KGS,7,0
PROJECT GOODS,QATAR,KGS,5,0.01
PROJECT GOODS,RUSSIA,KGS,7650,0.03
PROJECT GOODS,SAUDI ARAB,KGS,1569,0.03
PROJECT GOODS,SEYCHELLES,KGS,653,0.02
PROJECT GOODS,SINGAPORE,KGS,758,0.02
PROJECT GOODS,SLOVAK REP,KGS,1,0
PROJECT GOODS,SOUTH AFRICA,KGS,27860,0.05
PROJECT GOODS,SPAIN,KGS,9,0
PROJECT GOODS,SRI LANKA DSR,KGS,6276,0.06
PROJECT GOODS,SUDAN,KGS,1190,0.05
PROJECT GOODS,SWEDEN,KGS,3021,0.58
PROJECT GOODS,SWITZERLAND,KGS,1003,0.1
PROJECT GOODS,TANZANIA REP,KGS,2251,0.04
PROJECT GOODS,THAILAND,KGS,120093,5
PROJECT GOODS,TOGO,KGS,100,0
PROJECT GOODS,TURKEY,KGS,20100,0.05
PROJECT GOODS,U ARAB EMTS,KGS,248374,0.13
PROJECT GOODS,U K,KGS,28,0.01
PROJECT GOODS,U S A,KGS,34059,1.08
PROJECT GOODS,UGANDA,KGS,1279,0.01
PROJECT GOODS,UNSPECIFIED,KGS,805,0
PROJECT GOODS,VIETNAM SOC REP,KGS,1400,0.01
PROJECT GOODS,ZAMBIA,KGS,302,0.01
PROJECT GOODS,ZIMBABWE,KGS,2001,0.02
MANMADE STAPLE FIBRE,ALGERIA,KGS,249739,0.36
MANMADE STAPLE FIBRE,ARGENTINA,KGS,5941838,6.74
MANMADE STAPLE FIBRE,AUSTRALIA,KGS,549834,0.89
MANMADE STAPLE FIBRE,AUSTRIA,KGS,1927,0
MANMADE STAPLE FIBRE,BAHARAIN IS,KGS,2227021,2.08
MANMADE STAPLE FIBRE,BANGLADESH PR,KGS,41805596,47.51
MANMADE STAPLE FIBRE,BELGIUM,KGS,17185676,18.72
MANMADE STAPLE FIBRE,BHUTAN,KGS,1378,0.01
MANMADE STAPLE FIBRE,BRAZIL,KGS,10623610,11.33
MANMADE STAPLE FIBRE,BULGARIA,KGS,21446,0.02
MANMADE STAPLE FIBRE,BURUNDI,KGS,283,0
MANMADE STAPLE FIBRE,CAMEROON,KGS,187,0
MANMADE STAPLE FIBRE,CANADA,KGS,788030,0.84
MANMADE STAPLE FIBRE,CHINA P RP,KGS,19749964,45.62
MANMADE STAPLE FIBRE,COLOMBIA,KGS,1089391,1
MANMADE STAPLE FIBRE,CONGO D. REP.,KGS,2482,0.01
MANMADE STAPLE FIBRE,CONGO P REP,KGS,1921,0
MANMADE STAPLE FIBRE,COTE D' IVOIRE,KGS,123,0
MANMADE STAPLE FIBRE,CROATIA,KGS,751,0
MANMADE STAPLE FIBRE,CUBA,KGS,160211,0.44
MANMADE STAPLE FIBRE,CZECH REPUBLIC,KGS,379531,0.39
MANMADE STAPLE FIBRE,DENMARK,KGS,697185,0.74
MANMADE STAPLE FIBRE,ECUADOR,KGS,1923446,1.96
MANMADE STAPLE FIBRE,EGYPT A RP,KGS,14530208,14.38
MANMADE STAPLE FIBRE,EL SALVADOR,KGS,1386838,1.42
MANMADE STAPLE FIBRE,ESTONIA,KGS,7880,0.02
MANMADE STAPLE FIBRE,ETHIOPIA,KGS,110989,0.07
MANMADE STAPLE FIBRE,FIJI IS,KGS,725,0.01
MANMADE STAPLE FIBRE,FINLAND,KGS,1141300,1.28
MANMADE STAPLE FIBRE,FRANCE,KGS,3877101,4.75
MANMADE STAPLE FIBRE,GABON,KGS,190,0
MANMADE STAPLE FIBRE,GERMANY,KGS,13053216,15.55
MANMADE STAPLE FIBRE,GHANA,KGS,64,0
MANMADE STAPLE FIBRE,GREECE,KGS,267323,0.53
MANMADE STAPLE FIBRE,GUATEMALA,KGS,92094,0.12
MANMADE STAPLE FIBRE,HONG KONG,KGS,21842,0.02
MANMADE STAPLE FIBRE,HUNGARY,KGS,10,0
MANMADE STAPLE FIBRE,INDONESIA,KGS,26660800,26.18
MANMADE STAPLE FIBRE,IRAN,KGS,37711941,78.56
MANMADE STAPLE FIBRE,IRELAND,KGS,644332,0.37
MANMADE STAPLE FIBRE,ISRAEL,KGS,8546804,9.05
MANMADE STAPLE FIBRE,ITALY,KGS,7963347,8.4
MANMADE STAPLE FIBRE,JAPAN,KGS,803833,1.18
MANMADE STAPLE FIBRE,JORDAN,KGS,100,0
MANMADE STAPLE FIBRE,KENYA,KGS,1777902,1.88
MANMADE STAPLE FIBRE,KOREA DP RP,KGS,16729,0.04
MANMADE STAPLE FIBRE,KOREA RP,KGS,1443267,2.09
MANMADE STAPLE FIBRE,LEBANON,KGS,32359,0.04
MANMADE STAPLE FIBRE,MALAYSIA,KGS,6013,0.01
MANMADE STAPLE FIBRE,MALDIVES,KGS,18368,0.03
MANMADE STAPLE FIBRE,MAURITIUS,KGS,1587633,1.67
MANMADE STAPLE FIBRE,MEXICO,KGS,15616599,17.53
MANMADE STAPLE FIBRE,MOROCCO,KGS,3664542,3.68
MANMADE STAPLE FIBRE,MYANMAR,KGS,300,0
MANMADE STAPLE FIBRE,NEPAL,KGS,30200070,31.15
MANMADE STAPLE FIBRE,NETHERLAND,KGS,1968645,2.97
MANMADE STAPLE FIBRE,NETHERLANDANTIL,KGS,120,0
MANMADE STAPLE FIBRE,NEW ZEALAND,KGS,59214,0.07
MANMADE STAPLE FIBRE,NIGERIA,KGS,169029,0.25
MANMADE STAPLE FIBRE,OMAN,KGS,13015,0.07
MANMADE STAPLE FIBRE,PAKISTAN IR,KGS,1075667,2.78
MANMADE STAPLE FIBRE,PARAGUAY,KGS,58960,0.06
MANMADE STAPLE FIBRE,PERU,KGS,5038218,5.16
MANMADE STAPLE FIBRE,PHILIPPINES,KGS,1634730,1.69
MANMADE STAPLE FIBRE,POLAND,KGS,879466,1.01
MANMADE STAPLE FIBRE,PORTUGAL,KGS,2822578,2.95
MANMADE STAPLE FIBRE,QATAR,KGS,82805,0.09
MANMADE STAPLE FIBRE,ROMANIA,KGS,322370,0.37
MANMADE STAPLE FIBRE,RUSSIA,KGS,2544210,4.28
MANMADE STAPLE FIBRE,SAUDI ARAB,KGS,2045826,2.18
MANMADE STAPLE FIBRE,SENEGAL,KGS,124,0
MANMADE STAPLE FIBRE,SEYCHELLES,KGS,100,0
MANMADE STAPLE FIBRE,SINGAPORE,KGS,365177,0.52
MANMADE STAPLE FIBRE,SLOVENIA,KGS,1017125,1.06
MANMADE STAPLE FIBRE,SOUTH AFRICA,KGS,1459553,1.56
MANMADE STAPLE FIBRE,SPAIN,KGS,8340419,9.25
MANMADE STAPLE FIBRE,SRI LANKA DSR,KGS,18075,0.03
MANMADE STAPLE FIBRE,SUDAN,KGS,425,0
MANMADE STAPLE FIBRE,SWEDEN,KGS,115899,0.22
MANMADE STAPLE FIBRE,SWITZERLAND,KGS,1541,0
MANMADE STAPLE FIBRE,SYRIA,KGS,338195,0.35
MANMADE STAPLE FIBRE,TAIWAN,KGS,628447,0.97
MANMADE STAPLE FIBRE,TANZANIA REP,KGS,238227,0.27
MANMADE STAPLE FIBRE,THAILAND,KGS,5584058,5.39
MANMADE STAPLE FIBRE,TUNISIA,KGS,326426,0.37
MANMADE STAPLE FIBRE,TURKEY,KGS,30014321,43.27
MANMADE STAPLE FIBRE,U ARAB EMTS,KGS,1772529,1.95
MANMADE STAPLE FIBRE,U K,KGS,1333419,1.42
MANMADE STAPLE FIBRE,U S A,KGS,43992207,51.6
MANMADE STAPLE FIBRE,UGANDA,KGS,1700,0.02
MANMADE STAPLE FIBRE,UKRAINE,KGS,18407,0.03
MANMADE STAPLE FIBRE,URUGUAY,KGS,380697,0.37
MANMADE STAPLE FIBRE,UZBEKISTAN,KGS,500,0
MANMADE STAPLE FIBRE,VIETNAM SOC REP,KGS,1546104,1.86
MANMADE STAPLE FIBRE,YEMEN REPUBLC,KGS,150,0
COTTON YARN,AFGHANISTAN,TON,1,0
COTTON YARN,ALGERIA,TON,610,1.5
COTTON YARN,ARGENTINA,TON,1937,5.32
COTTON YARN,AUSTRALIA,TON,366,1.18
COTTON YARN,AUSTRIA,TON,314,2.42
COTTON YARN,BAHARAIN IS,TON,384,1.4
COTTON YARN,BANGLADESH PR,TON,194910,590.57
COTTON YARN,BELARUS,TON,0,0
COTTON YARN,BELGIUM,TON,2034,6.5
COTTON YARN,BHUTAN,TON,2,0.01
COTTON YARN,BOLIVIA,TON,18,0.06
COTTON YARN,BOTSWANA,TON,4,0.01
COTTON YARN,BRAZIL,TON,2814,8.95
COTTON YARN,BULGARIA,TON,699,2.15
COTTON YARN,BURKINA FASO,TON,32,0.08
COTTON YARN,CAMBODIA,TON,117,0.35
COTTON YARN,CANADA,TON,767,2.47
COTTON YARN,CHILE,TON,2985,7.76
COTTON YARN,CHINA P RP,TON,241323,586.36
COTTON YARN,COLOMBIA,TON,21466,56.6
COTTON YARN,CONGO D. REP.,TON,15,0.03
COTTON YARN,COSTA RICA,TON,8,0.02
COTTON YARN,COTE D' IVOIRE,TON,803,2.24
COTTON YARN,CROATIA,TON,1120,3.62
COTTON YARN,CYPRUS,TON,15,0.11
COTTON YARN,CZECH REPUBLIC,TON,894,4.81
COTTON YARN,DENMARK,TON,808,4.36
COTTON YARN,DJIBOUTI,TON,44,0.15
COTTON YARN,DOMINIC REP,TON,3345,9.14
COTTON YARN,DOMINICA,TON,23,0.07
COTTON YARN,ECUADOR,TON,942,2.89
COTTON YARN,EGYPT A RP,TON,62449,179.78
COTTON YARN,EL SALVADOR,TON,73,0.2
COTTON YARN,ESTONIA,TON,302,0.68
COTTON YARN,ETHIOPIA,TON,67,0.25
COTTON YARN,FIJI IS,TON,5,0.02
COTTON YARN,FINLAND,TON,12,0.03
COTTON YARN,FRANCE,TON,452,1.48
COTTON YARN,GEORGIA,TON,13,0.06
COTTON YARN,GERMANY,TON,13782,54.23
COTTON YARN,GHANA,TON,34,0.14
COTTON YARN,GREECE,TON,1297,4.85
COTTON YARN,GUATEMALA,TON,8072,22.8
COTTON YARN,GUINEA,TON,0,0
COTTON YARN,GUYANA,TON,0,0
COTTON YARN,HONDURAS,TON,317,0.91
COTTON YARN,HONG KONG,TON,3888,11.4
COTTON YARN,HUNGARY,TON,20,0.09
COTTON YARN,INDONESIA,TON,7669,24.34
COTTON YARN,IRAN,TON,11396,34.74
COTTON YARN,IRAQ,TON,30,0.09
COTTON YARN,IRELAND,TON,110,0.41
COTTON YARN,ISRAEL,TON,3596,9.71
COTTON YARN,ITALY,TON,9249,40.88
COTTON YARN,JAPAN,TON,7513,40.78
COTTON YARN,JORDAN,TON,1985,4.84
COTTON YARN,KAZAKHSTAN,TON,0,0
COTTON YARN,KENYA,TON,695,2
COTTON YARN,KOREA RP,TON,31947,96.94
COTTON YARN,KUWAIT,TON,2,0.01
COTTON YARN,LATVIA,TON,116,0.44
COTTON YARN,LEBANON,TON,202,0.63
COTTON YARN,LIBERIA,TON,0,0
COTTON YARN,LIBYA,TON,0,0
COTTON YARN,LITHUANIA,TON,269,0.84
COTTON YARN,MACEDONIA,TON,41,0.11
COTTON YARN,MADAGASCAR,TON,2055,6.35
COTTON YARN,MALAYSIA,TON,10354,29.65
COTTON YARN,MALDIVES,TON,0,0
COTTON YARN,MAURITANIA,TON,0,0
COTTON YARN,MAURITIUS,TON,9575,30.71
COTTON YARN,MEXICO,TON,1260,4.18
COTTON YARN,MONTENEGRO,TON,852,2.32
COTTON YARN,MOROCCO,TON,8813,25.49
COTTON YARN,MOZAMBIQUE,TON,1,0
COTTON YARN,MYANMAR,TON,12038,43.8
COTTON YARN,NEPAL,TON,5633,13.73
COTTON YARN,NETHERLAND,TON,555,1.84
COTTON YARN,NETHERLANDANTIL,TON,0,0
COTTON YARN,NEW ZEALAND,TON,5,0.07
COTTON YARN,NIGERIA,TON,40,0.11
COTTON YARN,NORWAY,TON,14,0.06
COTTON YARN,OMAN,TON,4115,12.9
COTTON YARN,PAKISTAN IR,TON,16448,50.76
COTTON YARN,PANAMA REPUBLIC,TON,12,0.05
COTTON YARN,PARAGUAY,TON,256,0.64
COTTON YARN,PERU,TON,46924,128.27
COTTON YARN,PHILIPPINES,TON,8884,24.16
COTTON YARN,POLAND,TON,8215,23.1
COTTON YARN,PORTUGAL,TON,50948,147.62
COTTON YARN,QATAR,TON,4,0.02
COTTON YARN,REUNION,TON,1,0
COTTON YARN,ROMANIA,TON,89,0.25
COTTON YARN,RUSSIA,TON,562,2.58
COTTON YARN,SAUDI ARAB,TON,55,0.2
COTTON YARN,SENEGAL,TON,1,0
COTTON YARN,SERBIA,TON,58,0.23
COTTON YARN,SEYCHELLES,TON,0,0
COTTON YARN,SINGAPORE,TON,84,0.22
COTTON YARN,SLOVENIA,TON,689,2
COTTON YARN,SOUTH AFRICA,TON,1971,6.01
COTTON YARN,SPAIN,TON,3456,11.12
COTTON YARN,SRI LANKA DSR,TON,21450,75.53
COTTON YARN,SUDAN,TON,623,0.87
COTTON YARN,SWAZILAND,TON,1,0.01
COTTON YARN,SWEDEN,TON,6,0.02
COTTON YARN,SWITZERLAND,TON,0,0.01
COTTON YARN,SYRIA,TON,2928,8.87
COTTON YARN,TAIWAN,TON,7530,19
COTTON YARN,TANZANIA REP,TON,167,0.48
COTTON YARN,THAILAND,TON,15267,40.47
COTTON YARN,TOGO,TON,224,0.53
COTTON YARN,TRINIDAD,TON,0,0
COTTON YARN,TUNISIA,TON,4146,11.9
COTTON YARN,TURKEY,TON,18813,59.73
COTTON YARN,U ARAB EMTS,TON,564,2.46
COTTON YARN,U K,TON,496,1.8
COTTON YARN,U S A,TON,4360,14.5
COTTON YARN,UGANDA,TON,8,0.02
COTTON YARN,UKRAINE,TON,526,1.94
COTTON YARN,URUGUAY,TON,4,0.02
COTTON YARN,UZBEKISTAN,TON,2,0.01
COTTON YARN,VENEZUELA,TON,179,0.23
COTTON YARN,VIETNAM SOC REP,TON,41574,118.84
COTTON YARN,YEMEN REPUBLC,TON,15,0.06
COTTON YARN,ZAMBIA,TON,7,0.01
"SILK,RAW",BANGLADESH PR,KGS,63,0
"SILK,RAW",NEPAL,KGS,4181,0.08
"SILK,RAW",U S A,KGS,75,0.01
"SILK,RAW",VIETNAM SOC REP,KGS,1233,0.08
"WOOL, RAW",ALGERIA,KGS,20912,0.02
"WOOL, RAW",CHINA P RP,KGS,12453,0.02
"WOOL, RAW",ITALY,KGS,156,0
"WOOL, RAW",KOREA RP,KGS,425,0
"WOOL, RAW",NEPAL,KGS,19632,0.04
"WOOL, RAW",U K,KGS,3164,0.01
"WOOL, RAW",U S A,KGS,34,0
SILK WASTE,AUSTRALIA,KGS,536,0.01
SILK WASTE,BANGLADESH PR,KGS,54900,0.04
SILK WASTE,CANADA,KGS,10,0
SILK WASTE,CHINA P RP,KGS,1929829,11.49
SILK WASTE,GERMANY,KGS,20,0
SILK WASTE,ITALY,KGS,50469,1.28
SILK WASTE,JAPAN,KGS,30,0
SILK WASTE,NEPAL,KGS,2119,0.04
SILK WASTE,THAILAND,KGS,46710,0.87
SILK WASTE,U K,KGS,4983,0.08
SILK WASTE,U S A,KGS,2858,0.03
SILK WASTE,VIETNAM SOC REP,KGS,5518,0.03
"JUTE, RAW",AUSTRIA,TON,0,0
"JUTE, RAW",BELGIUM,TON,10,0.01
"JUTE, RAW",DJIBOUTI,TON,95,0.06
"JUTE, RAW",ETHIOPIA,TON,32,0.02
"JUTE, RAW",JAPAN,TON,0,0
"JUTE, RAW",LITHUANIA,TON,0,0
"JUTE, RAW",NEPAL,TON,21348,14.29
"JUTE, RAW",NETHERLAND,TON,9,0.01
"JUTE, RAW",PORTUGAL,TON,0,0
"JUTE, RAW",TANZANIA REP,TON,0,0
"JUTE, RAW",TURKEY,TON,0,0
"JUTE, RAW",U S A,TON,164,0.2
"JUTE, RAW",VIETNAM SOC REP,TON,0,0
JUTE YARN,ARGENTINA,TON,32,0.05
JUTE YARN,AUSTRALIA,TON,4,0.01
JUTE YARN,AUSTRIA,TON,0,0
JUTE YARN,BANGLADESH PR,TON,0,0
JUTE YARN,BELGIUM,TON,3831,4.63
JUTE YARN,BHUTAN,TON,0,0
JUTE YARN,BRAZIL,TON,469,0.58
JUTE YARN,CANADA,TON,14,0.03
JUTE YARN,CHILE,TON,15,0.02
JUTE YARN,CZECH REPUBLIC,TON,10,0.02
JUTE YARN,DENMARK,TON,14,0.03
JUTE YARN,EGYPT A RP,TON,99,0.14
JUTE YARN,ESTONIA,TON,2,0.01
JUTE YARN,ETHIOPIA,TON,0,0
JUTE YARN,FRANCE,TON,3,0.01
JUTE YARN,GERMANY,TON,175,0.33
JUTE YARN,GHANA,TON,82,0.19
JUTE YARN,GREECE,TON,6,0.01
JUTE YARN,INDONESIA,TON,4974,5.26
JUTE YARN,IRAQ,TON,31,0.03
JUTE YARN,ITALY,TON,42,0.09
JUTE YARN,JAPAN,TON,55,0.11
JUTE YARN,KENYA,TON,1,0
JUTE YARN,KOREA RP,TON,53,0.06
JUTE YARN,KUWAIT,TON,42,0.05
JUTE YARN,LATVIA,TON,10,0.01
JUTE YARN,LEBANON,TON,296,0.32
JUTE YARN,MALAWI,TON,39,0.05
JUTE YARN,MALAYSIA,TON,58,0.08
JUTE YARN,MALDIVES,TON,0,0
JUTE YARN,MEXICO,TON,0,0
JUTE YARN,MOROCCO,TON,364,0.38
JUTE YARN,MOZAMBIQUE,TON,1,0
JUTE YARN,NEPAL,TON,37,0.03
JUTE YARN,NETHERLAND,TON,20,0.04
JUTE YARN,NEW ZEALAND,TON,0,0
JUTE YARN,NIGERIA,TON,247,0.32
JUTE YARN,OMAN,TON,0,0
JUTE YARN,PAPUA N GNA,TON,0,0
JUTE YARN,PERU,TON,29,0.04
JUTE YARN,POLAND,TON,6,0.01
JUTE YARN,PORTUGAL,TON,0,0
JUTE YARN,RUSSIA,TON,312,0.09
JUTE YARN,SAUDI ARAB,TON,386,0.49
JUTE YARN,SEYCHELLES,TON,0,0
JUTE YARN,SOUTH AFRICA,TON,78,0.09
JUTE YARN,SPAIN,TON,25,0.03
JUTE YARN,SRI LANKA DSR,TON,23,0.03
JUTE YARN,SUDAN,TON,27,0.03
JUTE YARN,SWEDEN,TON,29,0.04
JUTE YARN,SWITZERLAND,TON,0,0
JUTE YARN,TANZANIA REP,TON,58,0.17
JUTE YARN,THAILAND,TON,68,0.07
JUTE YARN,TURKEY,TON,806,0.95
JUTE YARN,U ARAB EMTS,TON,4,0
JUTE YARN,U K,TON,239,0.45
JUTE YARN,U S A,TON,406,0.51
JUTE YARN,UGANDA,TON,12,0.02
JUTE YARN,UKRAINE,TON,595,0.67
JUTE YARN,VIETNAM SOC REP,TON,26,0.03
JUTE YARN,ZAMBIA,TON,2,0
FLOOR CVRNG OF JUTE,ALBANIA,SQM,92,0
FLOOR CVRNG OF JUTE,ARGENTINA,SQM,21835,0.15
FLOOR CVRNG OF JUTE,AUSTRALIA,SQM,420317,3.28
FLOOR CVRNG OF JUTE,AUSTRIA,SQM,659,0.01
FLOOR CVRNG OF JUTE,BAHARAIN IS,SQM,238,0
FLOOR CVRNG OF JUTE,BARBADOS,SQM,40,0
FLOOR CVRNG OF JUTE,BELGIUM,SQM,51307,0.54
FLOOR CVRNG OF JUTE,BELIZE,SQM,121,0
FLOOR CVRNG OF JUTE,BHUTAN,SQM,7,0
FLOOR CVRNG OF JUTE,BRAZIL,SQM,9016,0.1
FLOOR CVRNG OF JUTE,BULGARIA,SQM,100,0
FLOOR CVRNG OF JUTE,BURKINA FASO,SQM,62,0
FLOOR CVRNG OF JUTE,CAMBODIA,SQM,8,0
FLOOR CVRNG OF JUTE,CAMEROON,SQM,215,0
FLOOR CVRNG OF JUTE,CANADA,SQM,89519,0.84
FLOOR CVRNG OF JUTE,CAYMAN IS,SQM,37,0
FLOOR CVRNG OF JUTE,CHAD,SQM,62,0
FLOOR CVRNG OF JUTE,CHILE,SQM,26266,0.34
FLOOR CVRNG OF JUTE,CHINA P RP,SQM,291052,1.68
FLOOR CVRNG OF JUTE,COLOMBIA,SQM,1745,0.02
FLOOR CVRNG OF JUTE,CONGO D. REP.,SQM,239,0
FLOOR CVRNG OF JUTE,CONGO P REP,SQM,142,0
FLOOR CVRNG OF JUTE,COSTA RICA,SQM,334,0.01
FLOOR CVRNG OF JUTE,COTE D' IVOIRE,SQM,431,0
FLOOR CVRNG OF JUTE,CROATIA,SQM,900,0
FLOOR CVRNG OF JUTE,CYPRUS,SQM,158,0
FLOOR CVRNG OF JUTE,CZECH REPUBLIC,SQM,462,0.01
FLOOR CVRNG OF JUTE,DENMARK,SQM,34065,0.32
FLOOR CVRNG OF JUTE,DOMINIC REP,SQM,246,0.01
FLOOR CVRNG OF JUTE,ECUADOR,SQM,176,0
FLOOR CVRNG OF JUTE,EGYPT A RP,SQM,232,0
FLOOR CVRNG OF JUTE,ESTONIA,SQM,400,0
FLOOR CVRNG OF JUTE,FIJI IS,SQM,750,0.01
FLOOR CVRNG OF JUTE,FINLAND,SQM,46312,0.46
FLOOR CVRNG OF JUTE,FR POLYNESIA,SQM,450,0
FLOOR CVRNG OF JUTE,FRANCE,SQM,578440,4.55
FLOOR CVRNG OF JUTE,GABON,SQM,52,0
FLOOR CVRNG OF JUTE,GERMANY,SQM,186216,1.62
FLOOR CVRNG OF JUTE,GHANA,SQM,35,0
FLOOR CVRNG OF JUTE,GREECE,SQM,18090,0.12
FLOOR CVRNG OF JUTE,GUATEMALA,SQM,18,0
FLOOR CVRNG OF JUTE,HONG KONG,SQM,241,0
FLOOR CVRNG OF JUTE,IRELAND,SQM,2438,0.02
FLOOR CVRNG OF JUTE,ISRAEL,SQM,43814,0.36
FLOOR CVRNG OF JUTE,ITALY,SQM,162469,1.1
FLOOR CVRNG OF JUTE,JAPAN,SQM,31244,0.2
FLOOR CVRNG OF JUTE,JORDAN,SQM,242,0
FLOOR CVRNG OF JUTE,KENYA,SQM,7442,0.08
FLOOR CVRNG OF JUTE,KOREA RP,SQM,12783,0.12
FLOOR CVRNG OF JUTE,KUWAIT,SQM,1826,0.02
FLOOR CVRNG OF JUTE,LATVIA,SQM,16090,0.04
FLOOR CVRNG OF JUTE,LEBANON,SQM,562,0.01
FLOOR CVRNG OF JUTE,LIBERIA,SQM,62,0
FLOOR CVRNG OF JUTE,LIBYA,SQM,2706,0.02
FLOOR CVRNG OF JUTE,LITHUANIA,SQM,539,0
FLOOR CVRNG OF JUTE,MALAYSIA,SQM,6254,0.06
FLOOR CVRNG OF JUTE,MALDIVES,SQM,1161,0.01
FLOOR CVRNG OF JUTE,MALI,SQM,80,0
FLOOR CVRNG OF JUTE,MALTA,SQM,138,0
FLOOR CVRNG OF JUTE,MAURITIUS,SQM,2679,0.04
FLOOR CVRNG OF JUTE,MEXICO,SQM,10099,0.11
FLOOR CVRNG OF JUTE,MOZAMBIQUE,SQM,5086,0.13
FLOOR CVRNG OF JUTE,NEPAL,SQM,7234,0.01
FLOOR CVRNG OF JUTE,NETHERLAND,SQM,289087,2.42
FLOOR CVRNG OF JUTE,NEW ZEALAND,SQM,78310,0.53
FLOOR CVRNG OF JUTE,NIGERIA,SQM,158,0
FLOOR CVRNG OF JUTE,NORWAY,SQM,32857,0.3
FLOOR CVRNG OF JUTE,OMAN,SQM,1025,0.01
FLOOR CVRNG OF JUTE,PANAMA REPUBLIC,SQM,1842,0.01
FLOOR CVRNG OF JUTE,PARAGUAY,SQM,686,0.01
FLOOR CVRNG OF JUTE,PERU,SQM,1929,0.04
FLOOR CVRNG OF JUTE,PHILIPPINES,SQM,3150,0.03
FLOOR CVRNG OF JUTE,POLAND,SQM,42220,0.29
FLOOR CVRNG OF JUTE,PORTUGAL,SQM,2637,0.04
FLOOR CVRNG OF JUTE,QATAR,SQM,1619,0.01
FLOOR CVRNG OF JUTE,REUNION,SQM,2004,0.02
FLOOR CVRNG OF JUTE,ROMANIA,SQM,289,0
FLOOR CVRNG OF JUTE,RUSSIA,SQM,22006,0.14
FLOOR CVRNG OF JUTE,SAUDI ARAB,SQM,7735,0.09
FLOOR CVRNG OF JUTE,SENEGAL,SQM,214,0
FLOOR CVRNG OF JUTE,SEYCHELLES,SQM,73,0
FLOOR CVRNG OF JUTE,SINGAPORE,SQM,4451,0.13
FLOOR CVRNG OF JUTE,SLOVENIA,SQM,8461,0.07
FLOOR CVRNG OF JUTE,SOUTH AFRICA,SQM,102673,0.81
FLOOR CVRNG OF JUTE,SPAIN,SQM,270618,2.36
FLOOR CVRNG OF JUTE,SRI LANKA DSR,SQM,1070,0.02
FLOOR CVRNG OF JUTE,SURINAME,SQM,48,0
FLOOR CVRNG OF JUTE,SWEDEN,SQM,548574,3.94
FLOOR CVRNG OF JUTE,SWITZERLAND,SQM,2306,0.03
FLOOR CVRNG OF JUTE,TAIWAN,SQM,25,0
FLOOR CVRNG OF JUTE,TANZANIA REP,SQM,1040,0.02
FLOOR CVRNG OF JUTE,THAILAND,SQM,256,0
FLOOR CVRNG OF JUTE,TOGO,SQM,62,0
FLOOR CVRNG OF JUTE,TRINIDAD,SQM,7843,0.03
FLOOR CVRNG OF JUTE,TURKEY,SQM,17471,0.18
FLOOR CVRNG OF JUTE,U ARAB EMTS,SQM,59347,0.42
FLOOR CVRNG OF JUTE,U K,SQM,217801,1.94
FLOOR CVRNG OF JUTE,U S A,SQM,4359235,39.81
FLOOR CVRNG OF JUTE,URUGUAY,SQM,17941,0.16
FLOOR CVRNG OF JUTE,VIETNAM SOC REP,SQM,1019,0.02
FLOOR CVRNG OF JUTE,ZAMBIA,SQM,103,0
CARPET(EXCL. SILK) HANDMADE,AFGHANISTAN,SQM,660,0.01
CARPET(EXCL. SILK) HANDMADE,ALBANIA,SQM,8328,0.14
CARPET(EXCL. SILK) HANDMADE,ANDORRA,SQM,6,0
